ID;CODIGO PAIS;CODIGO ENTIDAD;UBIGEO;SNIP;CUI;REGION;PROVINCIA;DISTRITO;PROYECTO;DISPOSITIVO LEGAL;AMBITO;UNIDAD EJECUTORA;TOTAL EMPLEOS;POBLACION BENEFICIARIA;TIPOLOGIA;TIPO MONEDA;MONTO DE INVERSIÓN;TIPO MONEDA;MONTO DE TRANSFERENCIA 2020;ESTADO
415;PE;11476;150125;2492303;2492303;LIMA;LIMA;PUENTE PIEDRA;"REPARACION DE PISTA EN LA ASOC. DE PROPIETARIOS DE LA URBANIZACIÓN CASUARINAS DEL NORTE,ASOC. DE VIVIENDA LAS BEGONIAS,ASOC. DE PROPIETARIOS TAMBO INGA Y ASOC. DE VIVIENDA LA CASTELLANA DEL NORTE;  DISTRITO DE PUENTE PIEDRA, PROVINCIA LIMA, DEPARTAMENTO LIMA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA;23;699;Pista y Vereda;PEN;756,848.71;PEN;722,449.00;Concluido
416;PE;11476;150102;2492393;2492393;LIMA;LIMA;ANCON;REPARACIÓN DE PISTA  EN LA CALLE 05, CALLE 18, CALLE 08, CALLE 17, CALLE 01, CALLE 16 Y CALLE 06 DE LA URBANIZACIÓN SAN JOSÉ, DISTRITO DE ANCÓN - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE ANCON;17;299;Pista y Vereda;PEN;534,786.64;PEN;518,787.00;Concluido
417;PE;11476;150103;2492824;2492824;LIMA;LIMA;ATE;"REPARACION DE PISTA; EN EL(LA) AV. HUAROCHIRI (TRAMO: OVALO MONUMENTAL - CALLE ARAGON), ZONA 02, SUB ZONA 03 DEL DISTRITO DE ATE, PROVINCIA LIMA, DEPARTAMENTO LIMA ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE ATE  VITARTE;20;2000;Pista y Vereda;PEN;663,240.01;PEN;603,939.00;Concluido
418;PE;11476;150103;2492836;2492836;LIMA;LIMA;ATE;"REPARACION DE PISTA; EN EL(LA) URBANIZACIÓN SAN GREGORIO, ZONA 04, SUB ZONA 02 DEL DISTRITO DE ATE, PROVINCIA LIMA, DEPARTAMENTO LIMA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE ATE  VITARTE;38;1800;Pista y Vereda;PEN;1,267,445.88;PEN;1,194,009.00;Concluido
419;PE;11476;150103;2492832;2492832;LIMA;LIMA;ATE;"REPARACION DE PISTA; EN EL(LA) AV. SAN MARTÍN (TRAMO: JR. HUANCHIHUAYLAS - PLAZA CÍVICA DE SANTA CLARA) Y JR. HUANCHIHUAYLAS (TRAMO: CARRETERA CENTRAL - JOSE CARLOS MARIATEGUI) DEL DISTRITO DE ATE, PROVINCIA LIMA, DEPARTAMENTO LIMA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE ATE  VITARTE;29;1600;Pista y Vereda;PEN;974,530.93;PEN;905,333.00;Concluido
420;PE;11476;150103;2492837;2492837;LIMA;LIMA;ATE;"REPARACION DE PISTA; EN EL(LA) URBANIZACIÓN SANTA CLARA, ZONA 05, SUB ZONA 01 DEL DISTRITO DE ATE, PROVINCIA LIMA, DEPARTAMENTO LIMA ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE ATE  VITARTE;23;1000;Pista y Vereda;PEN;763,961.88;PEN;726,893.00;Concluido
421;PE;11476;130208;2492013;2492013;LA LIBERTAD;ASCOPE;CASA GRANDE;"REPARACION DE PISTA; RENOVACION DE SARDINEL; EN EL(LA) URBANIZACIÓN SANTA TERESITA DEL  DISTRITO DE CASA GRANDE, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD.";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE CASA GRANDE;25;440;Pista y Vereda;PEN;840,921.03;PEN;806,522.00;Concluido
422;PE;11476;130902;2492165;2492165;LA LIBERTAD;SANCHEZ CARRION;CHUGAY;"CONSTRUCCION DE VEREDA, RAMPA, CUNETA Y CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) EN LA ZONA URBANA DE LA LOCALIDAD DE CHUGAY, DISTRITO DE CHUGAY, PROVINCIA SANCHEZ CARRION, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE CHUGAY;26;65;Pista y Vereda;PEN;859,013.75;PEN;825,014.00;Concluido
423;PE;11476;131102;2491454;2491454;LA LIBERTAD;GRAN CHIMU;LUCMA;"REPARACION DE PISTA Y VEREDA; EN EL(LA) LOCALIDAD LUCMA DISTRITO DE LUCMA, PROVINCIA GRAN CHIMU, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LUCMA;38;240;Pista y Vereda;PEN;1,290,449.00;PEN;1,257,449.00;Concluido
424;PE;11476;130205;2492037;2492037;LA LIBERTAD;ASCOPE;PAIJAN;"CONSTRUCCIÓN DE VEREDA, SARDINEL Y CAMINO PEATONAL; EN EL(LA) CALLE BUENOS AIRES CUADRA 1,2,3,4,5 Y 6 DE LOCALIDAD DE PAIJAN DISTRITO DE PAIJAN, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD.";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PAIJAN;16;455;Pista y Vereda;PEN;503,187.63;PEN;468,788.00;En Ejecución
425;PE;11476;130906;2492146;2492146;LA LIBERTAD;SANCHEZ CARRION;SANAGORAN;"CONSTRUCCIÓN DE VEREDA, RAMPA, CALZADA, CUNETA Y MURO DE CONTENCION;EN EL CENTRO POBLADO HUALASGOSDAY DISTRITO DE SANAGORAN, PROVINCIA DE SÁNCHEZ CARRIÓN, DEPARTAMENTO DE LA LIBERTAD.";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SANAGORAN;25;102;Pista y Vereda;PEN;804,299.61;PEN;830,115.00;Concluido
426;PE;11476;130613;2492021;2492021;LA LIBERTAD;OTUZCO;SINSICAP;REPARACIÓN DE INFRAESTRUCTURA DEL TRANSPORTE EN LA CALLE SAN JUAN, AV. VICTOR LARCO HERRERA, DEL CENTRO POBLADO SAN IGNACIO, DISTRITO DE SINSICAP, PROVINCIA DE OTUZCO, DEPARTAMENTO LA LIBERTAD;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SINSICAP;35;268;Pista y Vereda;PEN;1,158,859.89;PEN;1,124,760.00;En Ejecución
427;PE;11476;131008;2490954;2490954;LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;"CONSTRUCCIÓN DE VEREDA, CALZADA, PARADERO URBANO Y SEÑALIZACIÓN VERTICAL; EN LAS CALLES DEL CASCO URBANO DE SITABAMBA EN LA LOCALIDAD SITABAMBA, DISTRITO DE SITABAMBA, PROVINCIA DE SANTIAGO DE CHUCO ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SITABAMBA;18;115;Pista y Vereda;PEN;589,277.89;PEN;557,278.00;Concluido
428;PE;11476;131101;2492126;2492126;LA LIBERTAD;GRAN CHIMU;CASCAS;REPARACIÓN DE LA CALZADA Y SEÑALIZACIÓN VERTICAL EN LA AV. LIBERTAD DE LA LOCALIDAD DE CASCAS, DISTRITO DE CASCAS, PROVINCIA DE GRAN CHIMÚ - LA LIBERTAD;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE CASCAS;16;135;Pista y Vereda;PEN;500,835.00;PEN;477,235.00;Concluido
429;PE;11476;130101;2492241;2492241;LA LIBERTAD;TRUJILLO;TRUJILLO;"""REHABILITACION DEL PAVIMENTO DE LA AV PEDRO MUÑIZ Y JR PEDRO MUÑIZ DESDE LA PROLONG AV AMERICA OESTE HASTA AV. ESPAÑA, DISTRITO DE TRUJILLO, PROVINCIA DE TRUJILLO, DEPARTAMENTO -LA LIBERTAD""";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE TRUJILLO;29;421;Pista y Vereda;PEN;979,057.04;PEN;952,058.00;Concluido
430;PE;11476;131001;2491721;2491721;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;"REPARACION DE PAVIMENTO, CUNETA Y SEÑALES DE TRÁFICO; ADQUISICION DE SEÑALES DE TRÁFICO; EN EL(LA) MUNICIPALIDAD PROVINCIAL SANTIAGO DE CHUCO AV. MANUEL PORTURAS DISTRITO DE SANTIAGO DE CHUCO, PROVINCIA SANTIAGO DE CHUCO, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE SANTIAGO DE CHUCO;47;70;Pista y Vereda;PEN;1,582,056.07;PEN;1,548,057.00;Concluido
431;PE;11476;131202;2492099;2492099;LA LIBERTAD;VIRU;CHAO;"REPARACION DE CALZADA Y SARDINEL; EN EL(LA) MUNICIPALIDAD DISTRITAL DE CHAO EN LA LOCALIDAD NUEVO CHAO, DISTRITO DE CHAO, PROVINCIA VIRU, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE CHAO;40;700;Pista y Vereda;PEN;1,326,229.20;PEN;1,429,721.00;Concluido
432;PE;11476;130109;2492162;2492162;LA LIBERTAD;TRUJILLO;SALAVERRY;"CONSTRUCCION DE CALZADA Y SARDINEL; REPARACION DE CALZADA; EN EL(LA) AA.HH ADITA ZANNIER Y AA.HH. ALTO SALAVERRY SECTOR 1 Y 2, DISTRITO DE SALAVERRY, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SALAVERRY;31;768;Pista y Vereda;PEN;1,017,607.42;PEN;988,831.00;Concluido
433;PE;11476;130109;2492191;2492191;LA LIBERTAD;TRUJILLO;SALAVERRY;"CONSTRUCCION DE CALZADA Y SARDINEL; REPARACION DE CALZADA; EN EL(LA) CALLE LA MAR,SUCRE,ABELARDO QUIÑONES,SANTA ROSA,SAN FRANCISCO,CROLUNGO,CIRO ALEGRIA DEL ALTO SALAVERRY, DISTRITO DE SALAVERRY, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SALAVERRY;32;67;Pista y Vereda;PEN;1,080,810.45;PEN;1,048,115.00;Concluido
434;PE;11476;130109;2492195;2492195;LA LIBERTAD;TRUJILLO;SALAVERRY;"CONSTRUCCION DE CALZADA, SARDINEL Y AREA VERDE; REPARACION DE CALZADA; EN EL(LA) CALLES DEL AA.HH. FUJIMORI FUJIMOR II, AA.HH. AURORA DIAZ Y AA.HH. LUIS ALBERTO SANCHEZ, DISTRITO DE SALAVERRY, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SALAVERRY;35;180;Pista y Vereda;PEN;1,173,246.42;PEN;1,140,247.00;Concluido
435;PE;11476;130105;2492016;2492016;LA LIBERTAD;TRUJILLO;LA ESPERANZA;"CONSTRUCCION DE VEREDA, SARDINEL, PISTA Y AREA VERDE; ADEMÁS DE OTROS ACTIVOS EN EL(LA) CALLE MANUEL HIDALGO Y CASTILLA TRAMO AV. JOSÉ GABRIEL CONDORCANQUI HASTA LA CALLE FELIX ALDAO, DEL SECTOR SAN MARTIN BARRIO 1 DISTRITO DE LA ESPERANZA, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LA ESPERANZA;31;136;Pista y Vereda;PEN;1,005,583.73;PEN;971,584.00;Concluido
436;PE;11476;130106;2492163;2492163;LA LIBERTAD;TRUJILLO;LAREDO;CONSTRUCCIÓN, REPARACIÓN DE CALZADA DE LAS CALLES DE LOS SECTORES CENTENARIO I Y II ETAPA, VILLA GARCIA, LA MERCED III ETAPA SECTORES A Y B, DISTRITO LAREDO, PROVINCIA TRUJILLO - LA LIBERTAD;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LAREDO;42;1466;Pista y Vereda;PEN;1,405,598.00;PEN;1,371,598.00;Concluido
437;PE;11476;10306;2492192;2492192;AMAZONAS;BONGARA;FLORIDA;"RENOVACION DE PAVIMENTO, PONTON Y OBRAS EXTERIORES; EN EL(LA) SERVICIO DE TRANSITABILIDAD DE VÍAS URBANAS DEL JR. INDEPENDENCIA, JR. LA UNIÓN, JR. FLORIDA Y JR. SAN MARTÍN DE LA LOCALIDAD DE POMACOCHAS, DISTRITO DE FLORIDA, PROVINCIA BONGARA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE FLORIDA;25;468;Pista y Vereda;PEN;832,299.99;PEN;799,000.00;Concluido
438;PE;11476;10509;2492140;2492140;AMAZONAS;LUYA;LUYA;"CONSTRUCCION DE PAVIMENTO, SARDINEL, VEREDA Y CUNETA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) EN EL BARRIO DE LUYA EN LA LOCALIDAD LUYA, DISTRITO DE LUYA, PROVINCIA LUYA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LUYA;52;1320;Pista y Vereda;PEN;1,741,568.15;PEN;1,707,269.00;Concluido
439;PE;11476;10206;2493071;2493071;AMAZONAS;BAGUA;LA PECA;"CONSTRUCCION DE PAVIMENTO, VEREDA Y CUNETA; REPARACION DE ALCANTARILLA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SECTOR SANTA ROSA EN LA LOCALIDAD LA PECA, DISTRITO DE LA PECA, PROVINCIA BAGUA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LA PECA;21;80;Pista y Vereda;PEN;696,235.00;PEN;666,235.00;En Ejecución
440;PE;11476;10201;2492196;2492196;AMAZONAS;BAGUA;BAGUA;"REPARACION DE CALZADA; CONSTRUCCION DE VEREDA, SARDINEL Y AREA VERDE; EN EL(LA) JR. LAMBAYEQUE DISTRITO DE BAGUA, PROVINCIA BAGUA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE BAGUA;43;109;Pista y Vereda;PEN;1,438,520.71;PEN;1,395,014.00;En Ejecución
441;PE;11476;10201;2492215;2492215;AMAZONAS;BAGUA;BAGUA;"CONSTRUCCION DE CALZADA, VEREDA, SARDINEL Y AREA VERDE; EN EL(LA) JR. LA LIBERTAD DISTRITO DE BAGUA, PROVINCIA BAGUA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE BAGUA;37;393;Pista y Vereda;PEN;1,225,132.80;PEN;1,546,766.00;En Ejecución
442;PE;11476;10501;2492217;2492217;AMAZONAS;LUYA;LAMUD;"RENOVACION DE PAVIMENTO, VEREDA Y DRENAJE LONGITUDINAL; CONSTRUCCION DE PUENTE PEATONAL; EN EL(LA) JR. BLÁS VALERA CDRAS. 03, 04 Y 05 DEL BARRIO SANTA ANA EN LA LOCALIDAD LAMUD, DISTRITO DE LAMUD, PROVINCIA LUYA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE LUYA;34;485;Pista y Vereda;PEN;1,117,684.19;PEN;1,083,685.00;Concluido
443;PE;11476;10501;2492209;2492209;AMAZONAS;LUYA;LAMUD;"CONSTRUCCION DE PAVIMENTO, SARDINEL, VEREDA Y CUNETA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) BARRIO MATRIZ EN LA LOCALIDAD LAMUD, DISTRITO DE LAMUD, PROVINCIA LUYA, DEPARTAMENTO AMAZONAS";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE LUYA;34;485;Pista y Vereda;PEN;1,115,640.72;PEN;1,081,641.00;Concluido
444;PE;11476;160112;2491949;2491949;LORETO;MAYNAS;BELEN;"REPARACION DE PAVIMENTO Y VEREDA; EN EL(LA) JIRON ABTAO CDRA 2 Y CDRA 3 DISTRITO DE BELEN, PROVINCIA MAYNAS, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE BELEN;23;220;Pista y Vereda;PEN;753,801.85;PEN;732,315.00;Concluido
445;PE;11476;160112;2491889;2491889;LORETO;MAYNAS;BELEN;"REPARACION DE PAVIMENTO Y VEREDA; EN EL(LA) PASAJE MIRAFLORES (ENTRE LA AVENIDA PARTICIPACIÓN Y CA. SARAGOZA) DISTRITO DE BELEN, PROVINCIA MAYNAS, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE BELEN;20;208;Pista y Vereda;PEN;662,596.36;PEN;641,084.00;Concluido
446;PE;11476;160112;2493087;2493087;LORETO;MAYNAS;BELEN;"CONSTRUCCION DE PAVIMENTO Y VEREDA; REPARACION DE PAVIMENTO; EN EL(LA) CALLE PROGRESO (ENTRE LA CALLE MIRAFLORES/CALLE SAPOSOA) DEL PP.JJ. 09 DE OCTUBRE III ETAPA DISTRITO DE BELEN, PROVINCIA MAYNAS, DEPARTAMENTO LORETO ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE BELEN;16;275;Pista y Vereda;PEN;504,403.81;PEN;485,484.00;Concluido
447;PE;11476;160112;2491976;2491976;LORETO;MAYNAS;BELEN;"REPARACION DE PAVIMENTO; EN EL(LA) JR. PROSPERO (CINCO CUADRAS, ENTRE CA. SANTA ROSA Y JR. 9 DE DICIEMBRE) DISTRITO DE BELEN, PROVINCIA MAYNAS, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE BELEN;20;243;Pista y Vereda;PEN;667,365.63;PEN;645,735.00;Concluido
448;PE;11476;160705;2491859;2491859;LORETO;DATEM DEL MARAÑON;PASTAZA;"CONSTRUCCION DE VEREDA; SEÑALES DE TRÁFICO, AREA VERDE Y RAMPA; ADEMAS DE OTROS ACTIVOS EN EL (LA) CALLES DEL BARRIO ALIPIO PONCE EN LA LOCALIDAD DE ULLPAYACU, DISTRITO DE PASTAZA, PROVINCIA DATEM DEL MARAÑON, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PASTAZA;31;300;Pista y Vereda;PEN;1,007,953.68;PEN;923,253.00;Concluido
449;PE;11476;160402;2492112;2492112;LORETO;MARISCAL RAMON CASTILLA;PEBAS;"CONSTRUCCION DE VEREDA; REPARACION DE VEREDA; EN EL (LA) CALLES SANTA ROSA, WITMAN Y LA PEDRERA PEBAS DISTRITO DE PEBAS, PROVINCIA MARISCAL RAMON CASTILLA, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PEBAS;22;250;Pista y Vereda;PEN;705,292.97;PEN;670,993.00;Concluido
450;PE;11476;160403;2492233;2492233;LORETO;MARISCAL RAMON CASTILLA;YAVARI;"CONSTRUCCION DE PUENTE PEATONAL; EN EL(LA) CALLE SAN PEDRO Y CALLE SANTA TERESA EN LA LOCALIDAD ISLANDIA, DISTRITO DE YAVARI, PROVINCIA MARISCAL RAMON CASTILLA, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE YAVARI;52;80;Puente;PEN;1,765,398.08;PEN;1,724,343.00;Concluido
451;PE;11476;160201;2494033;2494033;LORETO;ALTO AMAZONAS;YURIMAGUAS;"REPARACION DE VEREDA Y SARDINEL; CONSTRUCCION DE VEREDA; ADQUISICION DE SEÑALES DE TRÁFICO; ADEMÁS DE OTROS ACTIVOS EN EL(LA) AVENIDA LIBERTAD EN LA LOCALIDAD YURIMAGUAS, DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS  YURIMAGUAS;51;350;Pista y Vereda;PEN;1,710,587.52;PEN;1,676,288.00;En Ejecución
1;PE;11476;120127;346548;2307983;JUNIN;HUANCAYO;QUICHUAY;MEJORAMIENTO DE PISTAS Y VEREDAS EN LA CA. LIMA, CA. MELCHOR GONZALES Y CA. ISAAC ALCOSER Y, DISTRITO DE QUICHUAY - HUANCAYO - JUNIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE QUICHUAY;121;1529;Pista y Vereda;PEN;4,105,693.00;PEN;4,105,693.00;En Ejecución
2;PE;11476;90612;213528;2215425;HUANCAVELICA;HUAYTARA;SAN ISIDRO;MEJORAMIENTO VIAL DEL CERCADO DE LA LOCALIDAD DE SAN JUAN DE HUIRPACANCHA DISTRITO DE SAN ISIDRO, PROVINCIA DE HUAYTARA - HUANCAVELICA;DU N° 070-2020 ;RURAL;MUNICIPALIDAD DISTRITAL DE SAN ISIDRO  HUIRPACANCHA;63;648;Pista y Vereda;PEN;2,120,069.47;PEN;413,572.00;En Ejecución
3;PE;11476;60501;321607;2276250;CAJAMARCA;CONTUMAZA;CONTUMAZA;CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO TABACAL, LOS PINOS, DISTRITO DE CONTUMAZA, PROVINCIA DE CONTUMAZA - CAJAMARCA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE CONTUMAZA;92;645;Pista y Vereda;PEN;3,157,699.42;PEN;1,219,289.00;Concluido
4;PE;11476;150133;2464086;2464086;LIMA;LIMA;SAN JUAN DE MIRAFLORES;CREACION DEL PARQUE INFANTIL VIRGEN DEL BUEN PASO EN EL AA.HH. VIRGEN DEL BUEN PASO, ZONA PAMPLONA ALTA DEL DISTRITO DE SAN JUAN DE MIRAFLORES - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES;7;1857;Equipamiento Urbano;PEN;200,853.00;PEN;200,853.00;Concluido
5;PE;11476;150103;2434729;2434729;LIMA;LIMA;ATE;CREACION DEL SERVICIO DE ESPACIO PÚBLICO EN ÁREA DE JUEGOS RECREATIVOS DE LA UCV 147, ZONA J DEL PROYECTO ESPECIAL HUAYCAN, ZONA 07, DEL DISTRITO DE ATE - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE ATE  VITARTE;8;479;Equipamiento Urbano;PEN;237,339.03;PEN;224,339.00;Concluido
6;PE;11476;30604;2456560;2456560;APURIMAC;CHINCHEROS;HUACCANA;MEJORAMIENTO DEL SERVICIO DEL ESPACIO PUBLICO RECREACIONAL EN EL SECTOR  DE ROSASPATA DE LA LOCALIDAD DE HUACCANA DEL DISTRITO DE HUACCANA - PROVINCIA DE CHINCHEROS - DEPARTAMENTO DE APURIMAC;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE HUACCANA;10;2046;Equipamiento Urbano;PEN;306,604.52;PEN;282,251.00;Concluido
7;PE;11476;190301;2482717;2482717;PASCO;OXAPAMPA;OXAPAMPA;CREACION DE ESPACIOS PÚBLICOS RECREATIVOS INFANTILES EN EL JIRÓN LERCHER, DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA - PASCO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE OXAPAMPA;11;145;Equipamiento Urbano;PEN;330,208.51;PEN;280,208.00;En Ejecución
8;PE;11476;50510;2477367;2477367;AYACUCHO;LA MAR;ANCHIHUAY;CREACION DEL PARQUE  EN LA LOCALIDAD DE VILLA UNION DEL DISTRITO DE ANCHIHUAY - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE ANCHIHUAY;11;1379;Equipamiento Urbano;PEN;356,343.96;PEN;356,344.00;Concluido
9;PE;11476;60901;2480056;2480056;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;CREACION DEL SERVICIO RECREACIONAL EN EL SECTOR SANTA ROSA  DISTRITO DE SAN IGNACIO - PROVINCIA DE SAN IGNACIO - DEPARTAMENTO DE CAJAMARCA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO;13;800;Equipamiento Urbano;PEN;407,539.17;PEN;359,651.00;Concluido
10;PE;11476;110106;2453288;2453288;ICA;ICA;PARCONA;CREACION DEL SERVICIO DE RECREACION Y ESPARCIMIENTO EN EL PARQUE DEL AA.HH. LOS JAZMINES  DISTRITO DE PARCONA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE PARCONA;11;1490;Equipamiento Urbano;PEN;352,163.29;PEN;357,311.00;Concluido
11;PE;11476;150201;2408118;2408118;LIMA;BARRANCA;BARRANCA;CREACION DEL PARQUE GUSTAVO TELLO VELARDE EN LA ZONA DE CHOCOY - DISTRITO DE BARRANCA - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE BARRANCA;12;2028;Equipamiento Urbano;PEN;384,754.26;PEN;384,754.00;Concluido
12;PE;11476;51010;347246;2308805;AYACUCHO;VICTOR FAJARDO;HUALLA;CREACION DE LOSA DEPORTIVA MULTIUSO EN LA LOCALIDAD DE HUALLA, DISTRITO DE HUAYA - VICTOR FAJARDO - AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE HUALLA;14;1331;Equipamiento Urbano;PEN;457,264.34;PEN;390,726.00;Concluido
13;PE;11476;60415;2406855;2406855;CAJAMARCA;CHOTA;QUEROCOTO;CREACION Y CONSTRUCCIÓN DE LA PLAZA EN  C.P. PARIAMARCA - DISTRITO DE QUEROCOTO - PROVINCIA DE CHOTA - DEPARTAMENTO DE CAJAMARCA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE QUEROCOTO;13;748;Equipamiento Urbano;PEN;414,542.94;PEN;402,188.00;Concluido
14;PE;11476;220301;2483407;2483407;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;CREACION DEL SERVICIO RECREATIVO DEL PARQUE EL SOL EN EL SECTOR BANDA DE PISHUAYA DEL DISTRITO DE SAN JOSE DE SISA - PROVINCIA DE EL DORADO - DEPARTAMENTO DE SAN MARTIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE EL DORADO;14;9504;Equipamiento Urbano;PEN;438,056.19;PEN;397,411.00;Concluido
15;PE;11476;220702;311529;2249703;SAN MARTIN;PICOTA;BUENOS AIRES;CREACION DE LOSA DEPORTIVA MULTIUSOS EN LA LOCALIDAD DE BUENOS AIRES, DISTRITO DE BUENOS AIRES - PICOTA - SAN MARTIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE BUENOS AIRES;12;2200;Equipamiento Urbano;PEN;391,797.54;PEN;419,215.00;Concluido
